"","application_id","call_sign"
"991",276001,"KBEM-FM"
"992",202408,"K203BR"
"993",167186,"DK09SY"
"994",158210,"KJNW"
"995",1644532,"KJNW"
"996",1748334,"KJNW"
"997",167086,"DK04MD"
"998",611046,"KMST"
"999",1235641,"WMUW"
"1000",1398368,"WUSM-FM"
"1001",200495,"WJSU-FM"
"1002",167681,"DKJLR"
"1003",167480,"WDBB"
"1004",56515,"K203AF"
"1005",1799527,"K203AI"
"1006",287255,"K203AS"
"1007",1805700,"KNPC"
"1008",1764059,"KYPH"
"1009",57251,"K203AE"
"1010",1449947,"KHEW"
"1011",1314403,"WRTP"
"1012",160524,"K14HX-D"
"1013",1749924,"WMQS"
"1014",621911,"WZNB"
"1015",1178791,"WZDG"
"1016",267626,"WHYC"
"1017",202888,"WFDD"
"1018",1272807,"WFDD"
"1019",291517,"KEYA"
"1020",167618,"WNJE"
"1021",1317285,"KLCV"
"1022",166027,"KDNJ-LD"
"1023",271575,"WNJP"
"1024",1362147,"K203EZ"
"1025",1442643,"KENU"
"1026",1593596,"K203EB"
"1027",167268,"DK13UM"
"1028",1313513,"KPKJ"
"1029",167284,"K35NZ-D"
"1030",1406177,"K203ES"
"1031",1558840,"KENG"
"1032",1737048,"K203DP"
"1033",591938,"K203DR"
"1034",1078856,"KVID"
"1035",1560064,"WANR"
"1036",1384937,"W203AW"
"1037",154030,"WPOB"
"1038",1697938,"WAIB-LP"
"1039",195188,"KTAO"
"1040",1439239,"WRUR-FM"
"1041",1454174,"WRUR-FM"
"1042",199495,"WCII"
"1043",154029,"WKWZ"
"1044",166925,"K09OV-D"
"1045",167230,"DK11QW"
"1046",129173,"WAFZ"
"1047",166811,"DK09HG"
"1048",196706,"WMUB"
"1049",216562,"WMUB"
"1050",1481951,"WYOR"
"1051",146842,"DKBIL"
"1052",223447,"WYSA"
"1053",1408517,"WYSU"
"1054",1696238,"WYSU"
"1055",197481,"940414PX"
"1056",1320720,"KZTH"
"1057",191913,"K34NP-D"
"1058",1437005,"K203FE"
"1059",167498,"KJSN"
"1060",1177254,"K203DY"
"1061",201925,"WQMK-LD"
"1062",1771251,"KSBA"
"1063",1667492,"K203FI"
"1064",1252358,"KPIJ"
"1065",614882,"KLMF"
"1066",542997,"KLRF"
"1067",978206,"KAVE"
"1068",1188201,"KWRX"
"1069",88203,"DW02BJ"
"1070",138280,"K203BE"
"1071",1473062,"KMUZ"
"1072",146816,"DKQTY"
"1073",1116186,"WMCE-FM"
"1074",1263217,"WKHW"
"1075",1804011,"WXPI"
"1076",82297,"WBVP"
"1077",194887,"WVLC"
"1078",1561386,"WYFU"
"1079",1631088,"WXPN"
"1080",1442814,"WRKC"
"1081",1709061,"WYVL"
"1082",1764182,"WLUZ-FM1"
"1083",199275,"WSAV-TV"
"1084",167626,"KHSC-LD"
"1085",1117259,"WYFV"
"1086",1596691,"WFCH"
"1087",1117418,"W203BG"
"1088",145490,"K210BC"
"1089",167092,"K07QU-D"
"1090",1236019,"W203BQ"
"1091",176489,"K203BN"
"1092",1158532,"W203AZ"
"1093",179275,"WTTU"
"1094",198556,"WCGQ"
"1095",660300,"WVCP"
"1096",1324680,"WZXX"
"1097",122696,"KBOA-FM"
"1098",155269,"WQOX"
"1099",1394772,"WSDC"
"1100",112178,"KIXO"
"1101",266759,"KHIB"
"1102",1314534,"KGHY"
"1103",166676,"KXPA"
"1104",627649,"KCKT"
"1105",165749,"WSM-FM"
"1106",1617250,"KVFE"
"1107",1663157,"KOIR"
"1108",19895,"KTEP"
"1109",1121461,"KTEP"
"1110",166852,"K04MN-D"
"1111",166850,"DK04MQ"
"1112",167142,"DK09QQ"
"1113",1382230,"KEDC"
"1114",167784,"WDOT"
"1115",256835,"K203CB"
"1116",1646864,"K203EQ"
"1117",600489,"KBMD"
"1118",201819,"K34ND-D"
"1119",1026947,"KEOM"
"1120",202836,"WPBB"
"1121",167411,"KCMQ"
"1122",165754,"WJIM"
"1123",430202,"KPMB"
"1124",1775377,"KLRW"
"1125",1648419,"K203CX"
"1126",199963,"WTBM-CD"
"1127",658750,"KVLT"
"1128",166120,"WXHL-FM"
"1129",1370406,"KVED"
"1130",984567,"KAYK"
"1131",686982,"KMQX"
"1132",166313,"DW17BL"
"1133",223864,"K203CA"
"1134",167147,"K09QW-D"
"1135",157200,"K203AB"
"1136",166314,"DW54AK"
"1137",156353,"KCUA"
"1138",1806334,"K203CQ"
"1139",1399031,"KUSK"
"1140",1493340,"WVTW"
"1141",1421174,"WHRG"
"1142",1777760,"W203CB"
"1143",186251,"DWGIV"
"1144",1008392,"WJLZ"
"1145",1512485,"WVPA"
"1146",1180318,"K203ER"
"1147",1319281,"K203EN"
"1148",1463358,"KOMQ"
"1149",1504431,"KRLF"
"1150",1251850,"KNKX"
"1151",549365,"KNKX"
"1152",146896,"KNKX"
"1153",120776,"WACT"
"1154",167767,"K29MG-D"
"1155",1795331,"WGNV"
"1156",1468533,"W203AV"
"1157",167658,"DWOOH-LP"
"1158",1664009,"W203BX"
"1159",1663858,"WPVM"
"1160",1507439,"WSSU"
"1161",1495462,"WVBL"
"1162",1134150,"WVPB"
"1163",194279,"W203AE"
"1164",1445524,"WNMP"
"1165",167346,"DDKQUX-LP"
"1166",60803,"K203AH"
"1167",1548730,"KNPJ"
"1168",1235666,"KUWY"
"1169",1333305,"KZUW"
"1170",1517754,"K204GE"
"1171",1544205,"KCAM-FM"
"1172",1521196,"KJHA"
"1173",82067,"K204AS"
"1174",167256,"K13SM-D"
"1175",1487786,"WMWI"
"1176",84913,"WRWA"
"1177",1302679,"WQPR"
"1178",1517288,"WQOH-FM"
"1179",1773885,"WELL-FM"
"1180",1687024,"KBPU"
"1181",167774,"W267AF"
"1182",118009,"DWZJU"
"1183",1569581,"KGSF"
"1184",166786,"DK11RD"
"1185",1642114,"K204DN"
"1186",1542146,"K204DO"
"1187",1804696,"KLUY"
"1188",1684920,"KVIT"
"1189",263795,"K204CE"
"1190",200617,"WVCY"
"1191",402057,"KNAU"
"1192",507282,"KISL"
"1193",1801237,"K204GG"
"1194",1536855,"KFHM"
"1195",114370,"WEKY"
"1196",128248,"KUBO"
"1197",1684123,"K204DK"
"1198",1506675,"KSPC"
"1199",206581,"K204BW"
"1200",1579328,"K204GA"
"1201",194277,"DW65BF"
"1202",1288288,"KORB"
"1203",167282,"K24AG-D"
"1204",66476,"KMPO"
"1205",711748,"KDRW"
"1206",1684667,"KXJS"
"1207",1337566,"KBLV"
"1208",553789,"K204DM"
"1209",1665118,"KRZA"
"1210",202471,"DWWDS"
"1211",507397,"K204DZ"
"1212",184893,"WDTO-LD"
"1213",1566466,"KGNI"
"1214",168364,"K204BR"
"1215",193192,"WBXQ-FM1"
"1216",281350,"KCME"
"1217",678285,"K204EX"
"1218",166710,"911115MR"
"1219",162610,"KVFC"
"1220",277859,"WNHU"
"1221",125346,"DK62DA"
"1222",1411759,"WKNZ"
"1223",1135078,"WDLV"
"1224",1285968,"W204BL"
"1225",200592,"DKHPB-CD"
"1226",1459076,"W204BW"
"1227",1596692,"WJFR"
"1228",197344,"DK27FN"
"1229",194171,"DK04DA"
"1230",1806821,"WYBW"
"1231",86799,"KPBI"
"1232",1800112,"WMYZ"
"1233",1605675,"WJLN"
"1234",1596566,"WKMW"
"1235",189071,"DK211BZ"
"1236",1540538,"WCDG"
"1237",252234,"WMOC"
"1238",534476,"WJDS"
"1239",1769790,"WEYY"
"1240",118029,"K263AW"
"1241",1730945,"K204GM"
"1242",190139,"DK26DL"
"1243",1541549,"KHPH"
"1244",167522,"WQOP"
"1245",1781552,"KMMK"
"1246",202037,"WIIN"
"1247",192607,"KLNI"
"1248",1409137,"KRFH"
"1249",166954,"K04JF-D"
"1250",164922,"WBUY-TV"
"1251",193150,"KWDM"
"1252",202121,"K204CC"
"1253",1509163,"KIYE"
"1254",1649058,"KIYE-FM1"
"1255",1656712,"KIYE"
"1256",1574652,"KOAY"
"1257",180062,"DK209EF"
"1258",92001,"K204AL"
"1259",1528089,"KYSK"
"1260",400110,"WPCD"
"1261",72224,"WLUW"
"1262",84989,"WSIE"
"1263",197495,"DK67CS"
"1264",287677,"W204BG"
"1265",1261781,"WRSE"
"1266",167749,"KLVI"
"1267",118139,"WCSF"
"1268",1447978,"WEGN"
"1269",1493006,"WPRC"
"1270",1243101,"WSRI"
"1271",191069,"WBEH-CD"
"1272",608646,"W204BF"
"1273",295974,"WGVE-FM"
"1274",1339473,"WICR"
"1275",1204659,"WBHW"
"1276",1725638,"W204CS"
"1277",1633556,"WQKV"
"1278",201493,"KDUQ"
"1279",167187,"DK09SZ"
"1280",1779632,"K204CR"
"1281",1523242,"KOKN"
"1282",1767788,"K204CD"
"1283",177179,"W235AY"
"1284",1736959,"K204DQ"
"1285",165957,"KNBS"
"1286",1418839,"WLCU"
"1287",1349308,"WEUC"
"1288",195518,"DK03HF"
"1289",1618760,"W204CP"
"1290",215612,"WMMT"
"1291",1091318,"KRVS"
"1292",1073963,"KBMQ"
"1293",1668984,"K204DL"
"1294",1559751,"WOTB"
"1295",1684271,"WMVY"
"1296",1534555,"W204CL"
"1297",501061,"W204BA"
"1298",136983,"891208AK"
"1299",167792,"WKHT"
"1300",143508,"WIAA"
"1301",150152,"WIAA"
"1302",175367,"W204AQ"
"1303",167582,"DK09PK"
"1304",167506,"WQOP"
"1305",1748079,"WGKZ-LP"
"1306",1280749,"WSIS"
"1307",162243,"KETD"
"1308",167203,"DK09TP"
"1309",1758188,"K204ES"
"1310",1051549,"WUSG-LP"
"1311",589258,"WMLS"
"1312",1405119,"WHPJ"
"1313",167682,"WCDZ"
"1314",167070,"DK04KN"
"1315",167673,"DK46CB"
"1316",165778,"KRTO"
"1317",1398583,"KMSE"
"1318",1620580,"KMSE"
"1319",534854,"K204EL"
"1320",111846,"KXMS"
"1321",1240921,"KTRM"
"1322",1422221,"KSDQ"
"1323",1278681,"K204FX"
"1324",577211,"K204DT"
"1325",195199,"WNFR"
"1326",142973,"WYTH"
"1327",143348,"DK23JK-D"
"1328",1010034,"WYTF"
"1329",979394,"W204BT"
"1330",1079843,"WJZB"
"1331",1559339,"KUDI"
"1332",1406399,"KLKM"
"1333",120634,"KSJJ"
"1334",1736572,"K204GL"
"1335",1533934,"KXEH"
"1336",263781,"WXDU"
"1337",1415930,"WRAE"
"1338",213525,"W204AV"
"1339",270599,"WAGO"
"1340",143612,"K29ED-D"
"1341",1139892,"K204FG"
"1342",259574,"KFBN"
"1343",1432225,"KPPW"
"1344",1725032,"KVKR-FM1"
"1345",165893,"WOFM"
"1346",1191138,"KLNE-FM"
"1347",166025,"WOHL-CD"
"1348",166024,"WFBY"
"1349",1192338,"K204FC"
"1350",1501688,"WUMV"
"1351",166943,"DK07OS"
"1352",166754,"WDVR"
"1353",167401,"WPXG-TV"
"1354",165806,"KSJN"
"1355",296639,"WRSU-FM"
"1356",1504561,"WEHA"
"1357",121865,"WPSC-FM"
"1358",167484,"WCTV"
"1359",1517122,"KXNM"
"1360",1650137,"K204GJ"
"1361",1110112,"K204DB"
"1362",189844,"KVCM"
"1363",189618,"DK11UJ"
"1364",190830,"K204BU"
"1365",1238422,"KBOM"
"1366",1788231,"KRTC"
"1367",166569,"911112MA"
"1368",1736792,"K204EU"
"1369",1196738,"K204FR"
"1370",528765,"KWPR"
"1371",1519896,"KUNR"
"1372",1805757,"KUNR"
"1373",1244132,"WBFO"
"1374",541577,"WBFO"
"1375",1427328,"WREM"
"1376",69156,"WHCL-FM"
"1377",1501788,"WTMI"
"1378",119347,"WRHU"
"1379",401729,"WSQA"
"1380",1450039,"W204CJ"
"1381",1048156,"WEER"
"1382",166845,"DK04MV"
"1383",498744,"W204BJ"
"1384",152318,"WRHV"
"1385",180550,"WFNP"
"1386",1133285,"WHJM"
"1387",116459,"WSRP"
"1388",1794443,"WOFN"
"1389",1799804,"WOFN"
"1390",247668,"WUFM"
"1391",1781616,"W204CU"
"1392",1654912,"W204CQ"
"1393",1141296,"WJCU"
"1394",1133093,"KAJT"
"1395",167013,"DK18CT"
"1396",167817,"KMHD"
"1397",191315,"931028KS"
"1398",165741,"DK66DS"
"1399",1265658,"K204FY"
"1400",1406738,"KFXH"
"1401",180265,"KLVV"
"1402",166005,"WKDN"
"1403",1405331,"KWTU"
"1404",1765911,"K204EQ"
"1405",1667002,"KYSO-FM1"
"1406",1548214,"K204GH"
"1407",27681,"KBVR"
"1408",1408732,"KETP"
"1409",521849,"KOAP"
"1410",83093,"K204AV"
"1411",1447668,"KZRI"
"1412",1155205,"KYSO"
"1413",165612,"WDPG"
"1414",141008,"JE0415PE"
"1415",189040,"K22FS-D"
"1416",166787,"DK11RC"
"1417",167527,"WEDG"
"1418",299334,"WWLU"
"1419",1764503,"WWCF"
"1420",1183387,"WXPH"
"1421",1421602,"WRYV"
"1422",180053,"WDXC"
"1423",1790029,"W204CT"
"1424",1271559,"WSYC-FM"
"1425",1448344,"WRYV-FM1"
"1426",1518755,"WBYX"
"1427",1426981,"WJMF"
"1428",539316,"W204BQ"
"1429",1724476,"WAGP"
"1430",580659,"W204AL"
"1431",534694,"W204BR"
"1432",1568713,"WBIJ"
"1433",1418906,"KVCH"
"1434",1436498,"K204GC"
"1435",1570732,"KVKR"
"1436",1181643,"K204FB"
"1437",202901,"WFGL"
"1438",166985,"DK13VV"
"1439",1072636,"K204EO"
"1440",1315934,"WIGH"
"1441",1579144,"WWQK"
"1442",1260402,"WAYM"
"1443",1776251,"KAZI"
"1444",167709,"WJAW-FM"
"1445",120703,"WSJR"
"1446",1808578,"K204FP"
"1447",149819,"DKMBY"
"1448",1808584,"K204GQ"
"1449",1808589,"K204GP"
"1450",209447,"KEPI"
"1451",711264,"KTCU-FM"
"1452",1412487,"KTCU-FM"
"1453",150925,"KTIE"
"1454",270121,"KUHF"
"1455",1359752,"KUHF"
"1456",162279,"DKFXE"
"1457",1096972,"KKER"
"1458",193690,"KXBZ"
"1459",243172,"KZLO"
"1460",1479691,"KTMU"
"1461",1808591,"K204GO"
"1462",1517557,"KVHI"
"1463",1104741,"K204DX"
"1464",1336038,"KRBG"
"1465",104613,"WJDM"
"1466",1790274,"KFRI"
"1467",1794081,"KFRI"
"1468",608681,"KMCU"
"1469",125025,"K277DC"
"1470",134308,"WCHM"
"1471",141425,"K15MH-D"
"1472",1440801,"KUST"
"1473",1765138,"KUAO"
"1474",245094,"K204CO"
"1475",1067265,"K204BO"
"1476",1119299,"W204BH"
"1477",152530,"WFOS"
"1478",167367,"DWSUS-FM1"
"1479",167093,"K07QV-D"
"1480",166834,"DK05IB"
"1481",1435047,"WGFW"
"1482",1403642,"W204CH"
"1483",153434,"WXJM"
"1484",192259,"WWPX-TV"
"1485",1432446,"WIQR"
"1486",1749304,"WVTX"
"1487",1411067,"WRVT"
"1488",1547070,"K204ET"
"1489",186988,"WRNN-TV"
"1490",1356223,"K204BI"
"1491",167652,"DW234AC"
"1492",1764317,"K204CZ"
"1493",1561579,"KDMB"
"1494",1791071,"KLOY"
"1495",1029623,"KAGU"
"1496",1742724,"W204BP"
"1497",215720,"WERN"
"1498",226697,"WERN"
"1499",162775,"KSMI-LD"
"1500",1678392,"WQMN"
"1501",131673,"WBEV"
"1502",510801,"W204BK"
"1503",1449890,"WBWV"
"1504",1262216,"WPJY"
"1505",1676921,"WULV"
"1506",162803,"WLEY-FM"
"1507",101347,"KNOR"
"1508",1579612,"KUWK"
"1509",1767311,"KDNR"
"1510",167823,"WYRQ-FM"
"1511",597835,"KEUL"
"1512",1442756,"KNGW"
"1513",82393,"K205BC"
"1514",1364840,"KYMR-FM"
"1515",1080763,"KJLP"
"1516",2048477,"NEW"
"1517",1261402,"KTNA"
"1518",571287,"W205BX"
"1519",1521092,"WILF"
"1520",1087797,"WMFT"
"1521",706894,"KAKV"
"1522",169652,"K205AA"
"1523",193510,"KTMB"
"1524",162372,"K24NE-D"
"1525",1572239,"KWCV"
"1526",1800478,"KVPP"
"1527",167667,"DK13IX"
"1528",1602971,"KAWP"
"1529",203931,"K205CI"
"1530",1792255,"KUAS-FM"
"1531",1169661,"KAIC"
"1532",1717062,"K205FQ"
"1533",1673881,"KAWC-FM"
"1534",166980,"WYKX"
"1535",1274721,"K205EJ"
"1536",1779813,"K205DT"
"1537",182406,"KUCI"
"1538",167082,"K04LZ-D"
"1539",249813,"KTLW"
"1540",1805226,"KXLU"
"1541",95030,"DK04JU"
"1542",1500614,"KXWB"
"1543",177396,"DK11NG"
"1544",1770955,"K205BM"
"1545",192184,"KFPR"
"1546",1810026,"KXPR"
"1547",214159,"KXPR"
"1548",1799128,"K205EP"
"1549",186607,"KLVM"
"1550",1071005,"K205EK"
"1551",1417379,"KSDW"
"1552",169398,"KDUV"
"1553",169500,"KAMB"
"1554",1642186,"K205DK"
"1555",120227,"DWGPC"
"1556",1026540,"KCJX"
"1557",167719,"WJMZ-FM"
"1558",193523,"DK04KW"
"1559",291347,"K205CK"
"1560",199417,"KARZ-TV"
"1561",78304,"K205BA"
"1562",207956,"K205CM"
"1563",1693345,"K205FZ"
"1564",1791334,"WJMJ"
"1565",1792341,"WJMJ"
"1566",1430649,"WKTO"
"1567",1179226,"WKTO"
"1568",106563,"WILX-TV"
"1569",124973,"KYNM-CD"
"1570",1787682,"WKTO"
"1571",1803230,"WKTO"
"1572",87343,"WQCS"
"1573",1557282,"WDNA"
"1574",195224,"WQGN-FM"
"1575",205745,"WFSU-FM"
"1576",1753857,"WFSU-FM"
"1577",1642427,"WYFE"
"1578",1095487,"WMSL"
"1579",1280848,"WWIO-FM"
"1580",1629988,"WLFH"
"1581",1061544,"WBKG"
"1582",428784,"WKEU-FM"
"1583",1712931,"K205FM"
"1584",166818,"DK07TJ"
"1585",617781,"K205EB"
"1586",1723476,"KHJC"
"1587",1421644,"KOPO-LP"
"1588",167716,"KDAG"
"1589",166936,"DK09NE"
"1590",1486680,"KSTM"
"1591",1072892,"KICJ"
"1592",610836,"KJIA"
"1593",1083753,"KAIP"
"1594",1126328,"KWVI"
"1595",1159055,"KLCZ"
"1596",1126130,"KEFX"
"1597",593742,"KEFX"
"1598",79176,"WEIU"
"1599",1795650,"WIIT"
"1600",1476986,"WEPS"
"1601",186692,"DK265AS"
"1602",1654507,"WWHN-FM"
"1603",1361237,"WMXM"
"1604",1445320,"WLNX"
"1605",1229928,"WGEN-FM"
"1606",590846,"WVSI"
"1607",1420091,"WDCR"
"1608",1099829,"WWGN"
"1609",92671,"WRRG"
"1610",113853,"KWLU"
"1611",83202,"WARG"
"1612",1777905,"WLXJ"
"1613",101293,"DK214AM"
"1614",272562,"WSND-FM"
"1615",1506592,"WMYJ-FM"
"1616",158664,"WKSB"
"1617",1479129,"WVWG"
"1618",241473,"WJYW"
"1619",202089,"KESO"
"1620",166648,"WJMN"
"1621",202226,"KPRD"
"1622",1758726,"KGLV"
"1623",1175559,"WKYU-FM"
"1624",1267242,"WKYU-FM"
"1625",1664878,"W205CR"
"1626",283655,"WEKU"
"1627",1797080,"WEKU"
"1628",1441588,"KUHN"
"1629",167746,"K269EK"
"1630",1801520,"WERS"
"1631",292282,"WEAA"
"1632",1419888,"W205BL"
"1633",201025,"DW55BZ"
"1634",162770,"W284AB"
"1635",1759943,"WMDR-FM"
"1636",1774728,"WGZR"
"1637",122909,"WDBM"
"1638",1763121,"WKMF"
"1639",188012,"WBLU-FM"
"1640",167592,"WACS-TV"
"1641",157613,"DK206BC"
"1642",1736548,"WDTR"
"1643",167796,"WZOL"
"1644",1496839,"WCRR"
"1645",1280595,"WHEY"
"1646",1634143,"KNSR"
"1647",1645469,"KNSR"
"1648",1335778,"WQRN"
"1649",167625,"KJIL"
"1650",191492,"WLVQ"
"1651",190661,"KRNW"
"1652",217921,"KJLU"
"1653",122312,"WKSC-FM"
"1654",710496,"K205ER"
"1655",1368812,"KSEF"
"1656",1760884,"K205FX"
"1657",167660,"DK04HM"
"1658",1313165,"WMAU-FM"
"1659",1240119,"WMSB"
"1660",1463826,"KRIQ-FM"
"1661",165509,"KBBO"
"1662",1561502,"KFRD"
"1663",188465,"K205BZ"
"1664",1334701,"KGFC"
"1665",1111237,"KJCB"
"1666",977809,"W205CA"
"1667",166837,"DK05HA"
"1668",1398047,"W205BY"
"1669",672460,"WUND-FM"
"1670",1763894,"WUND-FM"
"1671",167094,"DK07QW"
"1672",657833,"WRKV"
"1673",167572,"WXKO"
"1674",186149,"KPZK-FM"
"1675",125226,"DK69FV"
"1676",1372447,"KNBE"
"1677",245244,"K205CU"
"1678",1526694,"K205FP"
"1679",627696,"KYFG"
"1680",1188533,"KYFG"
"1681",165912,"DK30DN"
"1682",1504995,"KZYK"
"1683",167545,"DK57BI"
"1684",1754236,"WAJM"
"1685",167028,"DK59AR"
"1686",167880,"WMGP"
"1687",166759,"WQKL"
"1688",166781,"DK11SB"
"1689",1136482,"WBZC"
"1690",165805,"KWFX"
"1691",293441,"WMCX"
"1692",1705867,"KHII"
"1693",1163489,"K205EX"
"1694",1238864,"KNMI"
"1695",156401,"WPIG"
"1696",1639366,"KLLU"
"1697",264776,"KRUC"
"1698",1503765,"KVMG"
"1699",1410515,"KENM"
"1700",1181863,"KNPR"
"1701",1354148,"KNPR"
"1702",998472,"K205DP"
"1703",167519,"WMGF"
"1704",1117889,"WCIY"
"1705",1071113,"W205CB"
"1706",166848,"DK04MS"
"1707",126959,"DW04AE"
"1708",35230,"WCVF-FM"
"1709",167479,"KQIN"
"1710",1348317,"WYRR"
"1711",136027,"WGKS"
"1712",173543,"WNYO"
"1713",626474,"W205BW"
"1714",178690,"WRPJ"
"1715",166840,"DK04NA"
"1716",167529,"KOZX"
"1717",1556928,"WFRS"
"1718",1807298,"W258CU"
"1719",33813,"WSIA"
"1720",1365120,"WCIJ"
"1721",178051,"KQQL"
"1722",1546834,"WSLJ"
"1723",40055,"WRDL"
"1724",1396944,"WJTA"
"1725",1145124,"WMWX"
"1726",1781016,"WLRY"
"1727",595248,"WBJV"
"1728",696341,"WSTB"
"1729",989766,"WSTB"
"1730",228245,"WHEI"
"1731",1731097,"WTPG"
"1732",1791979,"WCSU-FM"
"1733",116048,"DK02IU"
"1734",165026,"DW30BY"
"1735",1074830,"KARU"
"1736",167504,"KKNU"
"1737",199946,"WQRR"
"1738",1248223,"KWXC"
"1739",1369054,"KNGM"
"1740",1507367,"KYLV"
"1741",1518742,"KYLV"
"1742",167870,"W283BS"
"1743",165757,"KBAM"
"1744",167721,"WZNT"
"1745",1195969,"KOBK"
"1746",149551,"WCES-TV"
"1747",1326223,"K205DM"
"1748",1246055,"KJKF"
"1749",595255,"K205DV"
"1750",1634448,"KQMI"
"1751",189590,"KOST"
"1752",1561517,"KYOR"
"1753",1737198,"K205CJ"
"1754",1561648,"KQFE"
"1755",1483353,"K205EG"
"1756",143410,"W205AG"
"1757",1372287,"WFSE"
"1758",1404057,"W205CL"
"1759",1266058,"WWNW"
"1760",1800361,"WQSU"
"1761",209669,"WBYO"
"1762",166141,"DKZOU-LP"
"1763",201762,"WPUC-FM1"
"1764",1809901,"WPUC-FM"
"1765",1809921,"WPUC-FM"
"1766",691831,"WPUC-FM"
"1767",105092,"KXRK"
"1768",167047,"DK02HQ"
"1769",114525,"880623VJ"
"1770",1664280,"WKVC"
"1771",1107699,"WNSC-FM"
"1772",1615790,"WZLC"
"1773",166708,"911115MP"
"1774",1519740,"KSJP"
"1775",612785,"WMBW"
"1776",167462,"K09AAD-D"
"1777",1081480,"WTAI"
"1778",166854,"DK04MK"
"1779",167747,"DK240CH"
"1780",167005,"K12RF-D"
"1781",1545621,"KTSN-FM"
"1782",167104,"DK07RG"
"1783",1452785,"KYCL-FM"
"1784",1549847,"KETR"
"1785",166727,"WSBS-CD"
"1786",1555650,"KOPE"
"1787",1808993,"KPJU-LP"
"1788",250260,"K205CW"
"1789",166683,"DW15AU"
"1790",1678178,"KJJF"
"1791",159360,"KLDN"
"1792",1173424,"KWAA"
"1793",166698,"WJSU-FM"
"1794",166728,"DDKMHZ-LP"
"1795",167409,"WOLV"
"1796",167084,"DK04MB"
"1797",167130,"K09QE-D"
"1798",167134,"DK09QJ"
"1799",1615199,"KHPS"
"1800",1575079,"K205FR"
"1801",1807491,"KCHG"
"1802",1440730,"KAGJ"
"1803",1432351,"K205FK"
"1804",142294,"DK67AO"
"1805",167588,"KRCH"
"1806",1697501,"WCVE-FM"
"1807",1788476,"WVBA"
"1808",165954,"KTTM"
"1809",1372666,"KSWS"
"1810",585368,"KCSH"
"1811",1398117,"K205DF"
"1812",184755,"930402M1"
"1813",1284494,"KMIH"
"1814",193744,"K201CL"
"1815",65507,"K205AH"
"1816",1575963,"KPLK"
"1817",1671340,"K205FT"
"1818",1801382,"WLSU"
"1819",1521230,"W205CM"
"1820",1126946,"WYMS"
"1821",1764207,"WYMS"
"1822",41975,"WOJB"
"1823",162809,"KSSS"
"1824",1226957,"WVRN"
"1825",711020,"WVPW"
"1826",1168408,"WVPW"
"1827",1804761,"W205CG"
"1828",1180000,"WVEP-FM1"
"1829",1513766,"WVEP"
"1830",1168389,"WVEP"
"1831",167848,"WKNV"
"1832",1517316,"KLOF"
"1833",179727,"DW19CA"
"1834",167728,"DK06HV"
"1835",1334700,"K205FE"
"1836",1750026,"KAIW"
"1837",1277064,"KOHR"
"1838",583448,"K206AO"
"1839",1574921,"KRFF"
"1840",2048260,"NEW"
"1841",199278,"WHLT"
"1842",163185,"WEOS"
"1843",167036,"DK47AM"
"1844",145010,"WLBF"
"1845",166220,"WTHG"
"1846",1498664,"KUAR"
"1847",1517709,"KUAR"
"1848",1135766,"K206DK"
"1849",1390953,"KLVK"
"1850",235549,"K206BT"
"1851",167337,"DW54AE"
"1852",167563,"WXIA-TV"
"1853",1094299,"KUAZ-FM"
"1854",1750021,"KUYI-LP"
"1855",1552856,"K206EL"
"1856",1407914,"K206DH"
"1857",561390,"KCEA"
"1858",97952,"KPRX"
"1859",1484162,"KODV"
"1860",1296511,"KBBF"
"1861",132254,"K206AN"
"1862",118067,"KHAP"
"1863",57997,"K206AE"
"1864",1556535,"KNSJ"
"1865",1597131,"KADV"
"1866",1759997,"K206BQ"
"1867",44673,"K206AA"
"1868",1808508,"KCJH"
"1869",166238,"WVNO-FM"
"1870",983317,"KCRU"
"1871",1461948,"KCRU"
"1872",195860,"DW209AN"
"1873",1275921,"KUOR-FM"
"1874",128170,"KUOR-FM"
"1875",1262055,"KUOR-FM"
"1876",57309,"K206AC"
"1877",1290187,"K206DF"
"1878",162595,"DKTFT-LP"
"1879",125073,"DW31CZ-D"
"1880",1502966,"KHUI"
"1881",1507504,"KBWA"
"1882",614003,"KTLC"
"1883",166704,"DWVXE"
"1884",166979,"K15AT-D"
"1885",194060,"K206BE"
"1886",196137,"K206BD"
"1887",502467,"KECC"
"1888",1192940,"K206AZ"
"1889",196827,"940411DI"
"1890",189726,"WYCY"
"1891",1399967,"KVMT"
"1892",87029,"DK214AR"
"1893",240534,"K206BU"
"1894",1577863,"K206EM"
"1895",418624,"K206BX"
"1896",149966,"WPKT"
"1897",1653463,"W206BW"
"1898",201087,"WXHL-FM"
"1899",162182,"WJMB-CD"
"1900",166738,"KPTM"
"1901",285608,"W206AS"
"1902",119707,"WSVH"
"1903",87515,"WNWO-TV"
"1904",166812,"DK08KM"
"1905",167215,"DK09UJ"
"1906",1427822,"WLAZ"
"1907",1798763,"WFSW"
"1908",190821,"KSEC"
"1909",166105,"K31AE-D"
"1910",118022,"880914MY"
"1911",1412433,"WBIB-FM"
"1912",83875,"WBCX"
"1913",167483,"WSES"
"1914",1435060,"W206AT"
"1915",1394038,"WAKP"
"1916",1742152,"KANO"
"1917",1783517,"K206EJ"
"1918",129553,"WCLV"
"1919",98947,"K206AN"
"1920",1539304,"K206BW"
